dataset,weight_mode,label_mode,metric,best,median,mean,worst
electricity,pretrained,phase8,GSP_mask,0.005462367087602615,1.851096749305725e-05,0.00023227267795138888,-0.0031750649213790894
electricity,pretrained,phase8,GSP_noise,0.0019076429307460785,-0.00025248900055885315,-0.0005380094603255943,-0.0034441910684108734
electricity,pretrained,phase8,GSP_warp,0.012669216841459274,0.0024199970066547394,0.0029358237429901405,-0.0059196241199970245
electricity,pretrained,phase8,LCS_clean,-0.03533760830760002,-0.03533760830760002,-0.03533760830760002,-0.03533760830760002
electricity,pretrained,phase8,LCS_mask,-0.03216254338622093,-0.03535611927509308,-0.03556988098555141,-0.04079997539520264
electricity,pretrained,phase8,LCS_noise,-0.03189341723918915,-0.03508511930704117,-0.034799598847274425,-0.0372452512383461
electricity,pretrained,phase8,LCS_warp,-0.029417984187602997,-0.03775760531425476,-0.03827343205059016,-0.048006825149059296
electricity,pretrained,phase8,TSI_mask,0.9999121427536011,0.9998328685760498,0.9998057749536302,0.9996503591537476
electricity,pretrained,phase8,TSI_noise,0.9999061822891235,0.9997557401657104,0.9995263174728111,0.9988971948623657
electricity,pretrained,phase8,TSI_warp,0.9922115802764893,0.9895210266113281,0.9899062094865022,0.9880614280700684
electricity,pretrained,stl,GSP_mask,0.008722804486751556,-0.00020833685994148254,-5.9817554505825534e-05,-0.004458058625459671
electricity,pretrained,stl,GSP_noise,0.014839500188827515,-0.0018669972196221352,-0.0019485383522562653,-0.015360787510871887
electricity,pretrained,stl,GSP_warp,0.06958040595054626,0.005639700219035149,0.009569449717209601,-0.011575151234865189
electricity,pretrained,stl,LCS_clean,0.0010033687576651573,-0.03637457638978958,-0.031890843270553484,-0.059412844479084015
electricity,pretrained,stl,LCS_mask,0.0029076067730784416,-0.03624361753463745,-0.03183102571604766,-0.06193152815103531
electricity,pretrained,stl,LCS_noise,0.007040031719952822,-0.032384663820266724,-0.02994230491829722,-0.07425234466791153
electricity,pretrained,stl,LCS_warp,-0.0012981481850147247,-0.04037369787693024,-0.04146029298776308,-0.12237253785133362
electricity,pretrained,stl,TSI_mask,0.9999121427536011,0.9998328685760498,0.9998057749536302,0.9996503591537476
electricity,pretrained,stl,TSI_noise,0.9999061822891235,0.9997557401657104,0.9995263174728111,0.9988971948623657
electricity,pretrained,stl,TSI_warp,0.9922115802764893,0.9895210266113281,0.9899062094865022,0.9880614280700684
electricity,random-reset,phase8,GSP_mask,0.0017189830541610718,-0.0003708750009536743,-0.0003624823358323839,-0.0023032650351524353
electricity,random-reset,phase8,GSP_noise,-0.0027648210525512695,-0.00950464978814125,-0.01050725179138007,-0.01921391487121582
electricity,random-reset,phase8,GSP_warp,-0.0077853575348854065,-0.01955578476190567,-0.017970781359407637,-0.03056934103369713
electricity,random-reset,phase8,LCS_clean,-0.0685289204120636,-0.0685289204120636,-0.0685289204120636,-0.0685289204120636
electricity,random-reset,phase8,LCS_mask,-0.06622565537691116,-0.06815804541110992,-0.06816643807623121,-0.07024790346622467
electricity,random-reset,phase8,LCS_noise,-0.04931500554084778,-0.05902427062392235,-0.05802166862068353,-0.06576409935951233
electricity,random-reset,phase8,LCS_warp,-0.03795957937836647,-0.04897313565015793,-0.050558139052655965,-0.06074356287717819
electricity,random-reset,phase8,TSI_mask,0.9999954700469971,0.9999911189079285,0.9999888428935299,0.9999762773513794
electricity,random-reset,phase8,TSI_noise,0.999994695186615,0.9999713897705078,0.9999607691058406,0.9999147057533264
electricity,random-reset,phase8,TSI_warp,0.9995633363723755,0.9992483854293823,0.9992768808647439,0.9989836812019348
electricity,random-reset,stl,GSP_mask,0.003598451614379883,0.0002459883689880371,0.0003205877901227386,-0.0009214766323566437
electricity,random-reset,stl,GSP_noise,-6.216764450073242e-05,-0.004355758428573608,-0.005145577039308999,-0.013164088129997253
electricity,random-reset,stl,GSP_warp,0.06142696738243103,0.01852145791053772,0.015277753572589085,-0.016054567880928516
electricity,random-reset,stl,LCS_clean,-0.022040951997041702,-0.1944175660610199,-0.15208562711874643,-0.23525123298168182
electricity,random-reset,stl,LCS_mask,-0.021441832184791565,-0.194909930229187,-0.1524062149088692,-0.23693716526031494
electricity,random-reset,stl,LCS_noise,-0.011608561500906944,-0.1931259036064148,-0.14694005007943745,-0.23283566534519196
electricity,random-reset,stl,LCS_warp,-0.007224215194582939,-0.22914591431617737,-0.16736338069133552,-0.26191312074661255
electricity,random-reset,stl,TSI_mask,0.9999954700469971,0.9999911189079285,0.9999888428935299,0.9999762773513794
electricity,random-reset,stl,TSI_noise,0.999994695186615,0.9999713897705078,0.9999607691058406,0.9999147057533264
electricity,random-reset,stl,TSI_warp,0.9995633363723755,0.9992483854293823,0.9992768808647439,0.9989836812019348
