dataset,weight_mode,label_mode,metric,best,median,mean,worst
csi800,pretrained,na,CSS_seasonality_bal_acc,0.5735294117647058,0.5735294117647058,0.5735294117647058,0.5735294117647058
csi800,pretrained,na,CSS_seasonality_margin,0.5294488581431301,0.5294488581431301,0.5294488581431301,0.5294488581431301
csi800,pretrained,na,CSS_seasonality_pvalue,0.04950495049504951,0.04950495049504951,0.04950495049504951,0.04950495049504951
csi800,pretrained,na,CSS_trend_bal_acc,0.4847285067873303,0.4847285067873303,0.4847285067873303,0.4847285067873303
csi800,pretrained,na,CSS_trend_margin,0.5226952610476235,0.5226952610476235,0.5226952610476235,0.5226952610476235
csi800,pretrained,na,CSS_trend_pvalue,0.6732673267326733,0.6732673267326733,0.6732673267326733,0.6732673267326733
csi800,pretrained,na,CSS_volatility_bal_acc,0.5708898944193062,0.5708898944193062,0.5708898944193062,0.5708898944193062
csi800,pretrained,na,CSS_volatility_margin,0.5624864148254217,0.5624864148254217,0.5624864148254217,0.5624864148254217
csi800,pretrained,na,CSS_volatility_pvalue,0.09900990099009901,0.09900990099009901,0.09900990099009901,0.09900990099009901
csi800,pretrained,na,FSS_pearson_h192_ci_high,-0.12994758039712906,-0.12994758039712906,-0.12994758039712906,-0.12994758039712906
csi800,pretrained,na,FSS_pearson_h192_ci_low,-0.15505304411053655,-0.15505304411053655,-0.15505304411053655,-0.15505304411053655
csi800,pretrained,na,FSS_pearson_h192_pvalue,0.0,0.0,0.0,0.0
csi800,pretrained,na,FSS_pearson_h192_raw_corr,0.14220011234283447,0.14220011234283447,0.14220011234283447,0.14220011234283447
csi800,pretrained,na,FSS_pearson_h192_score,-0.14220011234283447,-0.14220011234283447,-0.14220011234283447,-0.14220011234283447
csi800,pretrained,na,FSS_pearson_h336_ci_high,-0.1562934208661318,-0.1562934208661318,-0.1562934208661318,-0.1562934208661318
csi800,pretrained,na,FSS_pearson_h336_ci_low,-0.1892323262989521,-0.1892323262989521,-0.1892323262989521,-0.1892323262989521
csi800,pretrained,na,FSS_pearson_h336_pvalue,0.0,0.0,0.0,0.0
csi800,pretrained,na,FSS_pearson_h336_raw_corr,0.17327244579792023,0.17327244579792023,0.17327244579792023,0.17327244579792023
csi800,pretrained,na,FSS_pearson_h336_score,-0.17327244579792023,-0.17327244579792023,-0.17327244579792023,-0.17327244579792023
csi800,pretrained,na,FSS_pearson_h720_ci_high,-0.1857158809900284,-0.1857158809900284,-0.1857158809900284,-0.1857158809900284
csi800,pretrained,na,FSS_pearson_h720_ci_low,-0.22243008837103842,-0.22243008837103842,-0.22243008837103842,-0.22243008837103842
csi800,pretrained,na,FSS_pearson_h720_pvalue,0.0,0.0,0.0,0.0
csi800,pretrained,na,FSS_pearson_h720_raw_corr,0.20434468984603882,0.20434468984603882,0.20434468984603882,0.20434468984603882
csi800,pretrained,na,FSS_pearson_h720_score,-0.20434468984603882,-0.20434468984603882,-0.20434468984603882,-0.20434468984603882
csi800,pretrained,na,FSS_pearson_h96_ci_high,-0.3253225885331631,-0.3253225885331631,-0.3253225885331631,-0.3253225885331631
