dataset,model,metric,best,median,mean,worst
csi300,moment_random-reset,CSS_volatility_bal_acc,0.4636363636363636,0.4636363636363636,0.4636363636363636,0.4636363636363636
csi300,moment_random-reset,CSS_volatility_margin,0.672763322503946,0.672763322503946,0.672763322503946,0.672763322503946
csi300,moment_random-reset,CSS_volatility_pvalue,0.639344262295082,0.639344262295082,0.639344262295082,0.639344262295082
csi300,neurips2023-one-fits-all_random-reset,CSS_seasonality_bal_acc,0.5681818181818181,0.5681818181818181,0.5681818181818181,0.5681818181818181
csi300,neurips2023-one-fits-all_random-reset,CSS_seasonality_margin,0.9114283627811449,0.9114283627811449,0.9114283627811449,0.9114283627811449
csi300,neurips2023-one-fits-all_random-reset,CSS_seasonality_pvalue,0.4426229508196721,0.4426229508196721,0.4426229508196721,0.4426229508196721
csi300,neurips2023-one-fits-all_random-reset,CSS_trend_bal_acc,0.4818181818181818,0.4818181818181818,0.4818181818181818,0.4818181818181818
csi300,neurips2023-one-fits-all_random-reset,CSS_trend_margin,0.8897327327656764,0.8897327327656764,0.8897327327656764,0.8897327327656764
csi300,neurips2023-one-fits-all_random-reset,CSS_trend_pvalue,0.6065573770491803,0.6065573770491803,0.6065573770491803,0.6065573770491803
csi300,neurips2023-one-fits-all_random-reset,CSS_volatility_bal_acc,0.5181818181818182,0.5181818181818182,0.5181818181818182,0.5181818181818182
csi300,neurips2023-one-fits-all_random-reset,CSS_volatility_margin,0.914351530198053,0.914351530198053,0.914351530198053,0.914351530198053
csi300,neurips2023-one-fits-all_random-reset,CSS_volatility_pvalue,0.5409836065573771,0.5409836065573771,0.5409836065573771,0.5409836065573771
csi300,sundial_random-reset,CSS_seasonality_bal_acc,0.6681818181818182,0.6681818181818182,0.6681818181818182,0.6681818181818182
csi300,sundial_random-reset,CSS_seasonality_margin,0.8718328527702252,0.8718328527702252,0.8718328527702252,0.8718328527702252
csi300,sundial_random-reset,CSS_seasonality_pvalue,0.04918032786885246,0.04918032786885246,0.04918032786885246,0.04918032786885246
csi300,sundial_random-reset,CSS_trend_bal_acc,0.2909090909090909,0.2909090909090909,0.2909090909090909,0.2909090909090909
csi300,sundial_random-reset,CSS_trend_margin,0.803948416518196,0.803948416518196,0.803948416518196,0.803948416518196
csi300,sundial_random-reset,CSS_trend_pvalue,0.9836065573770492,0.9836065573770492,0.9836065573770492,0.9836065573770492
csi300,sundial_random-reset,CSS_volatility_bal_acc,0.6227272727272727,0.6227272727272727,0.6227272727272727,0.6227272727272727
csi300,sundial_random-reset,CSS_volatility_margin,0.8517191863939796,0.8517191863939796,0.8517191863939796,0.8517191863939796
csi300,sundial_random-reset,CSS_volatility_pvalue,0.21311475409836064,0.21311475409836064,0.21311475409836064,0.21311475409836064
csi300,time-moe_random-reset,CSS_seasonality_bal_acc,0.6136363636363636,0.6136363636363636,0.6136363636363636,0.6136363636363636
csi300,time-moe_random-reset,CSS_seasonality_margin,0.60653962892747,0.60653962892747,0.60653962892747,0.60653962892747
csi300,time-moe_random-reset,CSS_seasonality_pvalue,0.16393442622950818,0.16393442622950818,0.16393442622950818,0.16393442622950818
csi300,time-moe_random-reset,CSS_trend_bal_acc,0.6545454545454545,0.6545454545454545,0.6545454545454545,0.6545454545454545
csi300,time-moe_random-reset,CSS_trend_margin,0.609329975111802,0.609329975111802,0.609329975111802,0.609329975111802
csi300,time-moe_random-reset,CSS_trend_pvalue,0.11475409836065574,0.11475409836065574,0.11475409836065574,0.11475409836065574
csi300,time-moe_random-reset,CSS_volatility_bal_acc,0.5727272727272728,0.5727272727272728,0.5727272727272728,0.5727272727272728
csi300,time-moe_random-reset,CSS_volatility_margin,0.6109243034931039,0.6109243034931039,0.6109243034931039,0.6109243034931039
csi300,time-moe_random-reset,CSS_volatility_pvalue,0.36065573770491804,0.36065573770491804,0.36065573770491804,0.36065573770491804
csi300,tirex_random-reset,CSS_seasonality_bal_acc,0.6636363636363636,0.6636363636363636,0.6636363636363636,0.6636363636363636
csi300,tirex_random-reset,CSS_seasonality_margin,0.5195805656037082,0.5195805656037082,0.5195805656037082,0.5195805656037082
csi300,tirex_random-reset,CSS_seasonality_pvalue,0.03278688524590164,0.03278688524590164,0.03278688524590164,0.03278688524590164
csi300,tirex_random-reset,CSS_trend_bal_acc,0.2909090909090909,0.2909090909090909,0.2909090909090909,0.2909090909090909
csi300,tirex_random-reset,CSS_trend_margin,0.5063451435817916,0.5063451435817916,0.5063451435817916,0.5063451435817916
csi300,tirex_random-reset,CSS_trend_pvalue,0.9836065573770492,0.9836065573770492,0.9836065573770492,0.9836065573770492
csi300,tirex_random-reset,CSS_volatility_bal_acc,0.34090909090909094,0.34090909090909094,0.34090909090909094,0.34090909090909094
csi300,tirex_random-reset,CSS_volatility_margin,0.5131449117972744,0.5131449117972744,0.5131449117972744,0.5131449117972744
csi300,tirex_random-reset,CSS_volatility_pvalue,0.9016393442622951,0.9016393442622951,0.9016393442622951,0.9016393442622951
csi300,uni2ts_random-reset,CSS_seasonality_bal_acc,0.5136363636363637,0.5136363636363637,0.5136363636363637,0.5136363636363637
csi300,uni2ts_random-reset,CSS_seasonality_margin,0.725878864245519,0.725878864245519,0.725878864245519,0.725878864245519
csi300,uni2ts_random-reset,CSS_seasonality_pvalue,0.47540983606557374,0.47540983606557374,0.47540983606557374,0.47540983606557374
csi300,uni2ts_random-reset,CSS_trend_bal_acc,0.4772727272727273,0.4772727272727273,0.4772727272727273,0.4772727272727273
csi300,uni2ts_random-reset,CSS_trend_margin,0.7336119913156555,0.7336119913156555,0.7336119913156555,0.7336119913156555
