dataset,weight_mode,label_mode,metric,best,median,mean,worst,delta_pretrained_minus_random
weather,pretrained,na,PDS_spearman_mse_h192_score,-0.0907257806178935,-0.0942572648767045,-0.0989661789049869,-0.1119154912203627,0.053111313838607
weather,random-reset,na,PDS_spearman_mse_h192_score,-0.1384824411965982,-0.1473685787153116,-0.1497743949124636,-0.163472164825481,0.053111313838607
weather,pretrained,na,PDS_spearman_mse_h336_score,-0.0709167755742507,-0.0742863577705067,-0.0799507490888728,-0.0946491139218609,-0.0174802893626569
weather,random-reset,na,PDS_spearman_mse_h336_score,-0.044309490905334,-0.0568060684078497,-0.057991789292726,-0.0728598085649943,-0.0174802893626569
weather,pretrained,na,PDS_spearman_mse_h720_score,-0.2729567800092003,-0.2789852209620956,-0.2841394913182151,-0.3004764729833495,-0.0219939211498164
weather,random-reset,na,PDS_spearman_mse_h720_score,-0.2411342379672469,-0.2569912998122792,-0.2562045912040414,-0.2704882358325982,-0.0219939211498164
weather,pretrained,na,PDS_spearman_mse_h96_score,-0.19268617001052,-0.2038424276680844,-0.2049665435730675,-0.218371033040598,-0.0292166418665461
weather,random-reset,na,PDS_spearman_mse_h96_score,-0.165796711709713,-0.1746257858015383,-0.1735369426875852,-0.1801883305515043,-0.0292166418665461
weather,pretrained,na,PDS_spearman_mse_havg_score,0.0376818942344807,0.03393140860572,0.0256757491903981,0.0054139447309936,0.0356890881672918
weather,random-reset,na,PDS_spearman_mse_havg_score,0.0073224574581052,-0.0017576795615719,-0.0013230817453166,-0.0095340231324832,0.0356890881672918
weather,pretrained,na,TCS_avg,0.9990716576576232,0.9990716576576232,0.9990716576576232,0.9990716576576232,-0.0002889235814413
weather,random-reset,na,TCS_avg,0.9993605812390646,0.9993605812390646,0.9993605812390646,0.9993605812390646,-0.0002889235814413
weather,pretrained,na,TCS_resample,0.997215449810028,0.997215449810028,0.997215449810028,0.997215449810028,-0.0008662939071656
weather,random-reset,na,TCS_resample,0.9980817437171936,0.9980817437171936,0.9980817437171936,0.9980817437171936,-0.0008662939071656
weather,pretrained,na,TCS_scale,0.9999995231628418,0.9999995231628418,0.9999995231628418,0.9999995231628418,-4.76837158203125e-07
weather,random-reset,na,TCS_scale,1.0,1.0,1.0,1.0,-4.76837158203125e-07
weather,pretrained,na,TCS_shift,1.0,1.0,1.0,1.0,0.0
weather,random-reset,na,TCS_shift,1.0,1.0,1.0,1.0,0.0
ett,pretrained,na,CSS_seasonality_bal_acc,0.7758295625942685,0.7758295625942685,0.7758295625942685,0.7758295625942685,0.0476998491704374
ett,random-reset,na,CSS_seasonality_bal_acc,0.728129713423831,0.728129713423831,0.728129713423831,0.728129713423831,0.0476998491704374
ett,pretrained,na,CSS_seasonality_margin,0.7167237528720484,0.7167237528720484,0.7167237528720484,0.7167237528720484,0.0455945253648304
ett,random-reset,na,CSS_seasonality_margin,0.6711292275072179,0.6711292275072179,0.6711292275072179,0.6711292275072179,0.0455945253648304
ett,pretrained,na,CSS_seasonality_pvalue,0.0163934426229508,0.0163934426229508,0.0163934426229508,0.0163934426229508,0.0
ett,random-reset,na,CSS_seasonality_pvalue,0.0163934426229508,0.0163934426229508,0.0163934426229508,0.0163934426229508,0.0
ett,pretrained,na,CSS_trend_bal_acc,0.7181372549019608,0.7181372549019608,0.7181372549019608,0.7181372549019608,-0.0292232277526395
ett,random-reset,na,CSS_trend_bal_acc,0.7473604826546003,0.7473604826546003,0.7473604826546003,0.7473604826546003,-0.0292232277526395
ett,pretrained,na,CSS_trend_margin,0.6594670391141431,0.6594670391141431,0.6594670391141431,0.6594670391141431,-0.037137934899884
ett,random-reset,na,CSS_trend_margin,0.6966049740140271,0.6966049740140271,0.6966049740140271,0.6966049740140271,-0.037137934899884
ett,pretrained,na,CSS_trend_pvalue,0.0163934426229508,0.0163934426229508,0.0163934426229508,0.0163934426229508,0.0
ett,random-reset,na,CSS_trend_pvalue,0.0163934426229508,0.0163934426229508,0.0163934426229508,0.0163934426229508,0.0
ett,pretrained,na,CSS_volatility_bal_acc,0.6798642533936652,0.6798642533936652,0.6798642533936652,0.6798642533936652,0.0297888386123681
ett,random-reset,na,CSS_volatility_bal_acc,0.650075414781297,0.650075414781297,0.650075414781297,0.650075414781297,0.0297888386123681
