dataset,weight_mode,label_mode,stl_setting,perturb_setting,noise_scale,mask_p,warp_ratio,metric,value
csi300,pretrained,stl,p24_k8,n0.02_m0.05_w2,0.02,0.05,2.0,LCS_clean,-0.03716973215341568
csi300,pretrained,stl,p24_k8,n0.02_m0.05_w2,0.02,0.05,2.0,LCS_noise,-0.03705105558037758
csi300,pretrained,stl,p24_k8,n0.02_m0.05_w2,0.02,0.05,2.0,LCS_mask,-0.03643619269132614
csi300,pretrained,stl,p24_k8,n0.02_m0.05_w2,0.02,0.05,2.0,LCS_warp,-0.046048521995544434
csi300,pretrained,stl,p24_k8,n0.02_m0.05_w2,0.02,0.05,2.0,TSI_noise,0.9999207258224487
csi300,pretrained,stl,p24_k8,n0.02_m0.05_w2,0.02,0.05,2.0,TSI_mask,0.9997900128364563
csi300,pretrained,stl,p24_k8,n0.02_m0.05_w2,0.02,0.05,2.0,TSI_warp,0.9964345693588257
csi300,pretrained,stl,p24_k8,n0.02_m0.05_w2,0.02,0.05,2.0,GSP_noise,-0.0001186765730381012
csi300,pretrained,stl,p24_k8,n0.02_m0.05_w2,0.02,0.05,2.0,GSP_mask,-0.0007335394620895386
csi300,pretrained,stl,p24_k8,n0.02_m0.05_w2,0.02,0.05,2.0,GSP_warp,0.008878789842128754
csi300,pretrained,na,na,clean,0.0,0.0,0.0,LTC_step,4.239425182342529
csi300,pretrained,na,na,clean,0.0,0.0,0.0,LTC_dir,-0.4718620777130127
csi300,pretrained,na,na,clean,0.0,0.0,0.0,FSS_spearman_h96_score,-0.0487158667032152
csi300,pretrained,na,na,clean,0.0,0.0,0.0,FSS_spearman_h96_raw_corr,0.0487158667032152
csi300,pretrained,na,na,clean,0.0,0.0,0.0,FSS_spearman_h96_ci_low,-0.06297313139077369
csi300,pretrained,na,na,clean,0.0,0.0,0.0,FSS_spearman_h96_ci_high,-0.03526399605178055
csi300,pretrained,na,na,clean,0.0,0.0,0.0,FSS_spearman_h96_pvalue,5.736042745283458e-12
