dataset,weight_mode,label_mode,metric,best,median,mean,worst
ett,pretrained,na,CSS_seasonality_bal_acc,0.7758295625942685,0.7758295625942685,0.7758295625942685,0.7758295625942685
ett,pretrained,na,CSS_seasonality_margin,0.7167237528720484,0.7167237528720484,0.7167237528720484,0.7167237528720484
ett,pretrained,na,CSS_seasonality_pvalue,0.01639344262295082,0.01639344262295082,0.01639344262295082,0.01639344262295082
ett,pretrained,na,CSS_trend_bal_acc,0.7181372549019608,0.7181372549019608,0.7181372549019608,0.7181372549019608
ett,pretrained,na,CSS_trend_margin,0.6594670391141431,0.6594670391141431,0.6594670391141431,0.6594670391141431
ett,pretrained,na,CSS_trend_pvalue,0.01639344262295082,0.01639344262295082,0.01639344262295082,0.01639344262295082
ett,pretrained,na,CSS_volatility_bal_acc,0.6798642533936652,0.6798642533936652,0.6798642533936652,0.6798642533936652
ett,pretrained,na,CSS_volatility_margin,0.7154274615348941,0.7154274615348941,0.7154274615348941,0.7154274615348941
ett,pretrained,na,CSS_volatility_pvalue,0.01639344262295082,0.01639344262295082,0.01639344262295082,0.01639344262295082
ett,pretrained,na,FSS_pearson_h192_ci_high,0.02558247350639495,0.02558247350639495,0.02558247350639495,0.02558247350639495
ett,pretrained,na,FSS_pearson_h192_ci_low,-0.00012534156888989117,-0.00012534156888989117,-0.00012534156888989117,-0.00012534156888989117
ett,pretrained,na,FSS_pearson_h192_pvalue,0.05387435717213682,0.05387435717213682,0.05387435717213682,0.05387435717213682
ett,pretrained,na,FSS_pearson_h192_raw_corr,-0.013641697157600318,-0.013641697157600318,-0.013641697157600318,-0.013641697157600318
ett,pretrained,na,FSS_pearson_h192_score,0.013641697157600318,0.013641697157600318,0.013641697157600318,0.013641697157600318
ett,pretrained,na,FSS_pearson_h336_ci_high,0.010910831080780217,0.010910831080780217,0.010910831080780217,0.010910831080780217
ett,pretrained,na,FSS_pearson_h336_ci_low,-0.013231006432630341,-0.013231006432630341,-0.013231006432630341,-0.013231006432630341
ett,pretrained,na,FSS_pearson_h336_pvalue,0.9927526567311139,0.9927526567311139,0.9927526567311139,0.9927526567311139
ett,pretrained,na,FSS_pearson_h336_raw_corr,6.428747967386845e-05,6.428747967386845e-05,6.428747967386845e-05,6.428747967386845e-05
ett,pretrained,na,FSS_pearson_h336_score,-6.428747967386845e-05,-6.428747967386845e-05,-6.428747967386845e-05,-6.428747967386845e-05
ett,pretrained,na,FSS_pearson_h720_ci_high,0.031629514623234295,0.031629514623234295,0.031629514623234295,0.031629514623234295
ett,pretrained,na,FSS_pearson_h720_ci_low,0.003484811252364233,0.003484811252364233,0.003484811252364233,0.003484811252364233
ett,pretrained,na,FSS_pearson_h720_pvalue,0.011875303584117168,0.011875303584117168,0.011875303584117168,0.011875303584117168
ett,pretrained,na,FSS_pearson_h720_raw_corr,-0.017804436190352914,-0.017804436190352914,-0.017804436190352914,-0.017804436190352914
ett,pretrained,na,FSS_pearson_h720_score,0.017804436190352914,0.017804436190352914,0.017804436190352914,0.017804436190352914
ett,pretrained,na,FSS_pearson_h96_ci_high,0.020031279625610823,0.020031279625610823,0.020031279625610823,0.020031279625610823
ett,pretrained,na,FSS_pearson_h96_ci_low,-0.00534349372876744,-0.00534349372876744,-0.00534349372876744,-0.00534349372876744
ett,pretrained,na,FSS_pearson_h96_pvalue,0.33686349548336386,0.33686349548336386,0.33686349548336386,0.33686349548336386
ett,pretrained,na,FSS_pearson_h96_raw_corr,-0.006798237840962281,-0.006798237840962281,-0.006798237840962281,-0.006798237840962281
ett,pretrained,na,FSS_pearson_h96_score,0.006798237840962281,0.006798237840962281,0.006798237840962281,0.006798237840962281
