dataset,weight_mode,label_mode,metric,best,median,mean,worst
master_csi300_market,pretrained,na,CSS_seasonality_bal_acc,0.5631598793363499,0.5631598793363499,0.5631598793363499,0.5631598793363499
master_csi300_market,pretrained,na,CSS_seasonality_margin,0.6284647417306785,0.6284647417306785,0.6284647417306785,0.6284647417306785
master_csi300_market,pretrained,na,CSS_seasonality_pvalue,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616
master_csi300_market,pretrained,na,CSS_trend_bal_acc,0.5633484162895928,0.5633484162895928,0.5633484162895928,0.5633484162895928
master_csi300_market,pretrained,na,CSS_trend_margin,0.6025841810120642,0.6025841810120642,0.6025841810120642,0.6025841810120642
master_csi300_market,pretrained,na,CSS_trend_pvalue,0.09523809523809523,0.09523809523809523,0.09523809523809523,0.09523809523809523
master_csi300_market,pretrained,na,CSS_volatility_bal_acc,0.5814479638009049,0.5814479638009049,0.5814479638009049,0.5814479638009049
master_csi300_market,pretrained,na,CSS_volatility_margin,0.6840034013865737,0.6840034013865737,0.6840034013865737,0.6840034013865737
master_csi300_market,pretrained,na,CSS_volatility_pvalue,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616
master_csi300_market,pretrained,na,FSS_pearson_h192_ci_high,-0.048659768537605896,-0.048659768537605896,-0.048659768537605896,-0.048659768537605896
master_csi300_market,pretrained,na,FSS_pearson_h192_ci_low,-0.07457503809211735,-0.07457503809211735,-0.07457503809211735,-0.07457503809211735
master_csi300_market,pretrained,na,FSS_pearson_h192_pvalue,1.6451992158107548e-18,1.6451992158107548e-18,1.6451992158107548e-18,1.6451992158107548e-18
master_csi300_market,pretrained,na,FSS_pearson_h192_raw_corr,0.06206639666021518,0.06206639666021518,0.06206639666021518,0.06206639666021518
master_csi300_market,pretrained,na,FSS_pearson_h192_score,-0.06206639666021518,-0.06206639666021518,-0.06206639666021518,-0.06206639666021518
master_csi300_market,pretrained,na,FSS_pearson_h336_ci_high,-0.08114187861340966,-0.08114187861340966,-0.08114187861340966,-0.08114187861340966
master_csi300_market,pretrained,na,FSS_pearson_h336_ci_low,-0.10527064723424182,-0.10527064723424182,-0.10527064723424182,-0.10527064723424182
