dataset,weight_mode,label_mode,metric,best,median,mean,worst
traffic,pretrained,na,CSS_seasonality_bal_acc,0.8159879336349924,0.8159879336349924,0.8159879336349924,0.8159879336349924
traffic,pretrained,na,CSS_seasonality_margin,0.6768950929099835,0.6768950929099835,0.6768950929099835,0.6768950929099835
traffic,pretrained,na,CSS_seasonality_pvalue,0.009900990099009901,0.009900990099009901,0.009900990099009901,0.009900990099009901
traffic,pretrained,na,CSS_trend_bal_acc,0.5627828054298643,0.5627828054298643,0.5627828054298643,0.5627828054298643
traffic,pretrained,na,CSS_trend_margin,0.5826539796438509,0.5826539796438509,0.5826539796438509,0.5826539796438509
traffic,pretrained,na,CSS_trend_pvalue,0.10891089108910891,0.10891089108910891,0.10891089108910891,0.10891089108910891
traffic,pretrained,na,CSS_volatility_bal_acc,0.6989064856711915,0.6989064856711915,0.6989064856711915,0.6989064856711915
traffic,pretrained,na,CSS_volatility_margin,0.6692863272376551,0.6692863272376551,0.6692863272376551,0.6692863272376551
traffic,pretrained,na,CSS_volatility_pvalue,0.009900990099009901,0.009900990099009901,0.009900990099009901,0.009900990099009901
traffic,pretrained,na,FSS_pearson_h192_ci_high,-0.14391402043402196,-0.14391402043402196,-0.14391402043402196,-0.14391402043402196
traffic,pretrained,na,FSS_pearson_h192_ci_low,-0.17311754077672958,-0.17311754077672958,-0.17311754077672958,-0.17311754077672958
traffic,pretrained,na,FSS_pearson_h192_pvalue,0.0,0.0,0.0,0.0
traffic,pretrained,na,FSS_pearson_h192_raw_corr,0.15804725885391235,0.15804725885391235,0.15804725885391235,0.15804725885391235
traffic,pretrained,na,FSS_pearson_h192_score,-0.15804725885391235,-0.15804725885391235,-0.15804725885391235,-0.15804725885391235
traffic,pretrained,na,FSS_pearson_h336_ci_high,-0.12080150246620178,-0.12080150246620178,-0.12080150246620178,-0.12080150246620178
traffic,pretrained,na,FSS_pearson_h336_ci_low,-0.14830703921616079,-0.14830703921616079,-0.14830703921616079,-0.14830703921616079
traffic,pretrained,na,FSS_pearson_h336_pvalue,0.0,0.0,0.0,0.0
traffic,pretrained,na,FSS_pearson_h336_raw_corr,0.13503773510456085,0.13503773510456085,0.13503773510456085,0.13503773510456085
traffic,pretrained,na,FSS_pearson_h336_score,-0.13503773510456085,-0.13503773510456085,-0.13503773510456085,-0.13503773510456085
traffic,pretrained,na,FSS_pearson_h720_ci_high,-0.12767889350652695,-0.12767889350652695,-0.12767889350652695,-0.12767889350652695
traffic,pretrained,na,FSS_pearson_h720_ci_low,-0.15584156699478627,-0.15584156699478627,-0.15584156699478627,-0.15584156699478627
