dataset,weight_mode,label_mode,metric,best,median,mean,worst
traffic,pretrained,na,CSS_seasonality_bal_acc,0.75,0.75,0.75,0.75
traffic,pretrained,na,CSS_seasonality_margin,0.7117650275077297,0.7117650275077297,0.7117650275077297,0.7117650275077297
traffic,pretrained,na,CSS_seasonality_pvalue,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616
traffic,pretrained,na,CSS_trend_bal_acc,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.5384615384615384
traffic,pretrained,na,CSS_trend_margin,0.5782514940753378,0.5782514940753378,0.5782514940753378,0.5782514940753378
traffic,pretrained,na,CSS_trend_pvalue,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
traffic,pretrained,na,CSS_volatility_bal_acc,0.6730769230769231,0.6730769230769231,0.6730769230769231,0.6730769230769231
traffic,pretrained,na,CSS_volatility_margin,0.6532633819329512,0.6532633819329512,0.6532633819329512,0.6532633819329512
traffic,pretrained,na,CSS_volatility_pvalue,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616
traffic,pretrained,na,FSS_pearson_h192_ci_high,-0.06102670859545469,-0.06102670859545469,-0.06102670859545469,-0.06102670859545469
traffic,pretrained,na,FSS_pearson_h192_ci_low,-0.08843660820275545,-0.08843660820275545,-0.08843660820275545,-0.08843660820275545
traffic,pretrained,na,FSS_pearson_h192_pvalue,5.175656001992002e-26,5.175656001992002e-26,5.175656001992002e-26,5.175656001992002e-26
traffic,pretrained,na,FSS_pearson_h192_raw_corr,0.07466542720794678,0.07466542720794678,0.07466542720794678,0.07466542720794678
traffic,pretrained,na,FSS_pearson_h192_score,-0.07466542720794678,-0.07466542720794678,-0.07466542720794678,-0.07466542720794678
traffic,pretrained,na,FSS_pearson_h336_ci_high,-0.0320574146695435,-0.0320574146695435,-0.0320574146695435,-0.0320574146695435
traffic,pretrained,na,FSS_pearson_h336_ci_low,-0.06088073933497071,-0.06088073933497071,-0.06088073933497071,-0.06088073933497071
traffic,pretrained,na,FSS_pearson_h336_pvalue,2.801186782530607e-10,2.801186782530607e-10,2.801186782530607e-10,2.801186782530607e-10
traffic,pretrained,na,FSS_pearson_h336_raw_corr,0.04467858001589775,0.04467858001589775,0.04467858001589775,0.04467858001589775
traffic,pretrained,na,FSS_pearson_h336_score,-0.04467858001589775,-0.04467858001589775,-0.04467858001589775,-0.04467858001589775
traffic,pretrained,na,FSS_pearson_h720_ci_high,-0.05703096259385347,-0.05703096259385347,-0.05703096259385347,-0.05703096259385347
traffic,pretrained,na,FSS_pearson_h720_ci_low,-0.08146719262003899,-0.08146719262003899,-0.08146719262003899,-0.08146719262003899
traffic,pretrained,na,FSS_pearson_h720_pvalue,1.1543136568834911e-22,1.1543136568834911e-22,1.1543136568834911e-22,1.1543136568834911e-22
traffic,pretrained,na,FSS_pearson_h720_raw_corr,0.06933314353227615,0.06933314353227615,0.06933314353227615,0.06933314353227615
traffic,pretrained,na,FSS_pearson_h720_score,-0.06933314353227615,-0.06933314353227615,-0.06933314353227615,-0.06933314353227615
traffic,pretrained,na,FSS_pearson_h96_ci_high,0.02953505991026759,0.02953505991026759,0.02953505991026759,0.02953505991026759
traffic,pretrained,na,FSS_pearson_h96_ci_low,0.003977789776399733,0.003977789776399733,0.003977789776399733,0.003977789776399733
traffic,pretrained,na,FSS_pearson_h96_pvalue,0.016545020043849945,0.016545020043849945,0.016545020043849945,0.016545020043849945
traffic,pretrained,na,FSS_pearson_h96_raw_corr,-0.01697528176009655,-0.01697528176009655,-0.01697528176009655,-0.01697528176009655
traffic,pretrained,na,FSS_pearson_h96_score,0.01697528176009655,0.01697528176009655,0.01697528176009655,0.01697528176009655
traffic,pretrained,na,FSS_pearson_havg_ci_high,0.05953121073544025,0.05953121073544025,0.05953121073544025,0.05953121073544025
traffic,pretrained,na,FSS_pearson_havg_ci_low,0.04090522574260831,0.04090522574260831,0.04090522574260831,0.04090522574260831
traffic,pretrained,na,FSS_pearson_havg_pvalue,1.170889990867452e-12,1.170889990867452e-12,1.170889990867452e-12,1.170889990867452e-12
traffic,pretrained,na,FSS_pearson_havg_raw_corr,-0.05033484101295471,-0.05033484101295471,-0.05033484101295471,-0.05033484101295471
traffic,pretrained,na,FSS_pearson_havg_score,0.05033484101295471,0.05033484101295471,0.05033484101295471,0.05033484101295471
traffic,pretrained,na,FSS_spearman_h192_ci_high,-0.09377744343325403,-0.09377744343325403,-0.09377744343325403,-0.09377744343325403
traffic,pretrained,na,FSS_spearman_h192_ci_low,-0.12132761012005731,-0.12132761012005731,-0.12132761012005731,-0.12132761012005731
traffic,pretrained,na,FSS_spearman_h192_pvalue,2.4499559049111337e-52,2.4499559049111337e-52,2.4499559049111337e-52,2.4499559049111337e-52
traffic,pretrained,na,FSS_spearman_h192_raw_corr,0.10760003899628784,0.10760003899628784,0.10760003899628784,0.10760003899628784
traffic,pretrained,na,FSS_spearman_h192_score,-0.10760003899628784,-0.10760003899628784,-0.10760003899628784,-0.10760003899628784
traffic,pretrained,na,FSS_spearman_h336_ci_high,-0.0771653459733628,-0.0771653459733628,-0.0771653459733628,-0.0771653459733628
traffic,pretrained,na,FSS_spearman_h336_ci_low,-0.10439659382648117,-0.10439659382648117,-0.10439659382648117,-0.10439659382648117
traffic,pretrained,na,FSS_spearman_h336_pvalue,2.2249777826565246e-37,2.2249777826565246e-37,2.2249777826565246e-37,2.2249777826565246e-37
traffic,pretrained,na,FSS_spearman_h336_raw_corr,0.09033229465716021,0.09033229465716021,0.09033229465716021,0.09033229465716021
traffic,pretrained,na,FSS_spearman_h336_score,-0.09033229465716021,-0.09033229465716021,-0.09033229465716021,-0.09033229465716021
traffic,pretrained,na,FSS_spearman_h720_ci_high,-0.08697890494427363,-0.08697890494427363,-0.08697890494427363,-0.08697890494427363
