dataset,weight_mode,label_mode,metric,best,median,mean,worst
electricity,pretrained,na,CSS_seasonality_bal_acc,0.75,0.75,0.75,0.75
electricity,pretrained,na,CSS_seasonality_margin,0.634008425575662,0.634008425575662,0.634008425575662,0.634008425575662
electricity,pretrained,na,CSS_seasonality_pvalue,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616
electricity,pretrained,na,CSS_trend_bal_acc,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154
electricity,pretrained,na,CSS_trend_margin,0.5611423912262856,0.5611423912262856,0.5611423912262856,0.5611423912262856
electricity,pretrained,na,CSS_trend_pvalue,0.23809523809523808,0.23809523809523808,0.23809523809523808,0.23809523809523808
electricity,pretrained,na,CSS_volatility_bal_acc,0.7115384615384615,0.7115384615384615,0.7115384615384615,0.7115384615384615
electricity,pretrained,na,CSS_volatility_margin,0.6115802112917167,0.6115802112917167,0.6115802112917167,0.6115802112917167
electricity,pretrained,na,CSS_volatility_pvalue,0.09523809523809523,0.09523809523809523,0.09523809523809523,0.09523809523809523
electricity,pretrained,na,FSS_pearson_h192_ci_high,0.026109607610851526,0.026109607610851526,0.026109607610851526,0.026109607610851526
electricity,pretrained,na,FSS_pearson_h192_ci_low,0.002987336146179592,0.002987336146179592,0.002987336146179592,0.002987336146179592
electricity,pretrained,na,FSS_pearson_h192_pvalue,0.029748056083917618,0.029748056083917618,0.029748056083917618,0.029748056083917618
electricity,pretrained,na,FSS_pearson_h192_raw_corr,-0.015403995290398598,-0.015403995290398598,-0.015403995290398598,-0.015403995290398598
electricity,pretrained,na,FSS_pearson_h192_score,0.015403995290398598,0.015403995290398598,0.015403995290398598,0.015403995290398598
electricity,pretrained,na,FSS_pearson_h336_ci_high,0.021438249805942177,0.021438249805942177,0.021438249805942177,0.021438249805942177
electricity,pretrained,na,FSS_pearson_h336_ci_low,-0.0002931139581960337,-0.0002931139581960337,-0.0002931139581960337,-0.0002931139581960337
electricity,pretrained,na,FSS_pearson_h336_pvalue,0.14654375612735748,0.14654375612735748,0.14654375612735748,0.14654375612735748
electricity,pretrained,na,FSS_pearson_h336_raw_corr,-0.010286620818078518,-0.010286620818078518,-0.010286620818078518,-0.010286620818078518
electricity,pretrained,na,FSS_pearson_h336_score,0.010286620818078518,0.010286620818078518,0.010286620818078518,0.010286620818078518
electricity,pretrained,na,FSS_pearson_h720_ci_high,0.013200447126291691,0.013200447126291691,0.013200447126291691,0.013200447126291691
electricity,pretrained,na,FSS_pearson_h720_ci_low,-0.008061862643808126,-0.008061862643808126,-0.008061862643808126,-0.008061862643808126
electricity,pretrained,na,FSS_pearson_h720_pvalue,0.7566202878952026,0.7566202878952026,0.7566202878952026,0.7566202878952026
electricity,pretrained,na,FSS_pearson_h720_raw_corr,-0.0021951976232230663,-0.0021951976232230663,-0.0021951976232230663,-0.0021951976232230663
electricity,pretrained,na,FSS_pearson_h720_score,0.0021951976232230663,0.0021951976232230663,0.0021951976232230663,0.0021951976232230663
electricity,pretrained,na,FSS_pearson_h96_ci_high,0.0005593318230239674,0.0005593318230239674,0.0005593318230239674,0.0005593318230239674
electricity,pretrained,na,FSS_pearson_h96_ci_low,-0.0202665340155363,-0.0202665340155363,-0.0202665340155363,-0.0202665340155363
electricity,pretrained,na,FSS_pearson_h96_pvalue,0.2017359882593155,0.2017359882593155,0.2017359882593155,0.2017359882593155
electricity,pretrained,na,FSS_pearson_h96_raw_corr,0.009044901467859745,0.009044901467859745,0.009044901467859745,0.009044901467859745
electricity,pretrained,na,FSS_pearson_h96_score,-0.009044901467859745,-0.009044901467859745,-0.009044901467859745,-0.009044901467859745
electricity,pretrained,na,FSS_pearson_havg_ci_high,0.013040637923404574,0.013040637923404574,0.013040637923404574,0.013040637923404574
electricity,pretrained,na,FSS_pearson_havg_ci_low,-0.010984185803681608,-0.010984185803681608,-0.010984185803681608,-0.010984185803681608
electricity,pretrained,na,FSS_pearson_havg_pvalue,0.7965354919433594,0.7965354919433594,0.7965354919433594,0.7965354919433594
electricity,pretrained,na,FSS_pearson_havg_raw_corr,-0.0018263342790305614,-0.0018263342790305614,-0.0018263342790305614,-0.0018263342790305614
electricity,pretrained,na,FSS_pearson_havg_score,0.0018263342790305614,0.0018263342790305614,0.0018263342790305614,0.0018263342790305614
electricity,pretrained,na,FSS_spearman_h192_ci_high,-0.07717482054826583,-0.07717482054826583,-0.07717482054826583,-0.07717482054826583
electricity,pretrained,na,FSS_spearman_h192_ci_low,-0.1050092269958507,-0.1050092269958507,-0.1050092269958507,-0.1050092269958507
electricity,pretrained,na,FSS_spearman_h192_pvalue,3.5323075543927716e-37,3.5323075543927716e-37,3.5323075543927716e-37,3.5323075543927716e-37
electricity,pretrained,na,FSS_spearman_h192_raw_corr,0.09011703524087394,0.09011703524087394,0.09011703524087394,0.09011703524087394
electricity,pretrained,na,FSS_spearman_h192_score,-0.09011703524087394,-0.09011703524087394,-0.09011703524087394,-0.09011703524087394
electricity,pretrained,na,FSS_spearman_h336_ci_high,-0.0464420766871932,-0.0464420766871932,-0.0464420766871932,-0.0464420766871932
electricity,pretrained,na,FSS_spearman_h336_ci_low,-0.07303851476252202,-0.07303851476252202,-0.07303851476252202,-0.07303851476252202
electricity,pretrained,na,FSS_spearman_h336_pvalue,2.0603634648253757e-17,2.0603634648253757e-17,2.0603634648253757e-17,2.0603634648253757e-17
electricity,pretrained,na,FSS_spearman_h336_raw_corr,0.06010256209671055,0.06010256209671055,0.06010256209671055,0.06010256209671055
electricity,pretrained,na,FSS_spearman_h336_score,-0.06010256209671055,-0.06010256209671055,-0.06010256209671055,-0.06010256209671055
electricity,pretrained,na,FSS_spearman_h720_ci_high,-0.06437227496734817,-0.06437227496734817,-0.06437227496734817,-0.06437227496734817
electricity,pretrained,na,FSS_spearman_h720_ci_low,-0.09115180180261244,-0.09115180180261244,-0.09115180180261244,-0.09115180180261244
electricity,pretrained,na,FSS_spearman_h720_pvalue,1.9003592276203267e-28,1.9003592276203267e-28,1.9003592276203267e-28,1.9003592276203267e-28
electricity,pretrained,na,FSS_spearman_h720_raw_corr,0.07824009268790796,0.07824009268790796,0.07824009268790796,0.07824009268790796
electricity,pretrained,na,FSS_spearman_h720_score,-0.07824009268790796,-0.07824009268790796,-0.07824009268790796,-0.07824009268790796
electricity,pretrained,na,FSS_spearman_h96_ci_high,-0.09035535319328417,-0.09035535319328417,-0.09035535319328417,-0.09035535319328417
electricity,pretrained,na,FSS_spearman_h96_ci_low,-0.11729496331869214,-0.11729496331869214,-0.11729496331869214,-0.11729496331869214
electricity,pretrained,na,FSS_spearman_h96_pvalue,8.885014542140045e-49,8.885014542140045e-49,8.885014542140045e-49,8.885014542140045e-49
electricity,pretrained,na,FSS_spearman_h96_raw_corr,0.10371725722686333,0.10371725722686333,0.10371725722686333,0.10371725722686333
electricity,pretrained,na,FSS_spearman_h96_score,-0.10371725722686333,-0.10371725722686333,-0.10371725722686333,-0.10371725722686333
electricity,pretrained,na,FSS_spearman_havg_ci_high,-0.02991835751805518,-0.02991835751805518,-0.02991835751805518,-0.02991835751805518
electricity,pretrained,na,FSS_spearman_havg_ci_low,-0.05583042641271644,-0.05583042641271644,-0.05583042641271644,-0.05583042641271644
electricity,pretrained,na,FSS_spearman_havg_pvalue,1.5959261854399721e-09,1.5959261854399721e-09,1.5959261854399721e-09,1.5959261854399721e-09
electricity,pretrained,na,FSS_spearman_havg_raw_corr,0.04272312299047197,0.04272312299047197,0.04272312299047197,0.04272312299047197
electricity,pretrained,na,FSS_spearman_havg_score,-0.04272312299047197,-0.04272312299047197,-0.04272312299047197,-0.04272312299047197
electricity,pretrained,na,LLS_avgk,0.278862675128039,0.278862675128039,0.278862675128039,0.278862675128039
electricity,pretrained,na,LLS_k10,0.3151952546904795,0.3151952546904795,0.3151952546904795,0.3151952546904795
electricity,pretrained,na,LLS_k20,0.26802783989114687,0.26802783989114687,0.26802783989114687,0.26802783989114687
electricity,pretrained,na,LLS_k50,0.25336493080249056,0.25336493080249056,0.25336493080249056,0.25336493080249056
electricity,pretrained,na,LTC_dir,-0.6593403220176697,-0.6593403220176697,-0.6593403220176697,-0.6593403220176697
electricity,pretrained,na,LTC_step,0.8451985716819763,0.8451985716819763,0.8451985716819763,0.8451985716819763
electricity,pretrained,na,MCS_k10,0.9615384615384616,0.9615384615384616,0.9615384615384616,0.9615384615384616
electricity,pretrained,na,MCS_k20,0.9615384615384616,0.9615384615384616,0.9615384615384616,0.9615384615384616
electricity,pretrained,na,MCS_k50,0.9615384615384616,0.9615384615384616,0.9615384615384616,0.9615384615384616
electricity,pretrained,na,PDS_pearson_mae_h192_ci_high,0.0006930854416452908,-0.0020962459941713365,-0.00328491884832743,-0.008451595992456243
electricity,pretrained,na,PDS_pearson_mae_h192_ci_low,-0.3790859326766061,-0.394686668464993,-0.3898582164490696,-0.3958020482056097
