dataset,weight_mode,label_mode,metric,best,median,mean,worst
etth1,pretrained,na,CSS_seasonality_bal_acc,0.7307692307692308,0.7307692307692308,0.7307692307692308,0.7307692307692308
etth1,pretrained,na,CSS_seasonality_margin,0.6391713915138312,0.6391713915138312,0.6391713915138312,0.6391713915138312
etth1,pretrained,na,CSS_seasonality_pvalue,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616
etth1,pretrained,na,CSS_trend_bal_acc,0.6538461538461539,0.6538461538461539,0.6538461538461539,0.6538461538461539
etth1,pretrained,na,CSS_trend_margin,0.5424887335700458,0.5424887335700458,0.5424887335700458,0.5424887335700458
etth1,pretrained,na,CSS_trend_pvalue,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616
etth1,pretrained,na,CSS_volatility_bal_acc,0.6538461538461539,0.6538461538461539,0.6538461538461539,0.6538461538461539
etth1,pretrained,na,CSS_volatility_margin,0.6139842981130493,0.6139842981130493,0.6139842981130493,0.6139842981130493
etth1,pretrained,na,CSS_volatility_pvalue,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616
etth1,pretrained,na,FSS_pearson_h192_ci_high,-0.016944532515481114,-0.016944532515481114,-0.016944532515481114,-0.016944532515481114
etth1,pretrained,na,FSS_pearson_h192_ci_low,-0.045664247591048465,-0.045664247591048465,-0.045664247591048465,-0.045664247591048465
etth1,pretrained,na,FSS_pearson_h192_pvalue,1.6652436897857115e-05,1.6652436897857115e-05,1.6652436897857115e-05,1.6652436897857115e-05
etth1,pretrained,na,FSS_pearson_h192_raw_corr,0.030495066195726395,0.030495066195726395,0.030495066195726395,0.030495066195726395
etth1,pretrained,na,FSS_pearson_h192_score,-0.030495066195726395,-0.030495066195726395,-0.030495066195726395,-0.030495066195726395
etth1,pretrained,na,FSS_pearson_h336_ci_high,0.04254220807924867,0.04254220807924867,0.04254220807924867,0.04254220807924867
etth1,pretrained,na,FSS_pearson_h336_ci_low,0.02019336852245035,0.02019336852245035,0.02019336852245035,0.02019336852245035
etth1,pretrained,na,FSS_pearson_h336_pvalue,1.2596048691193573e-05,1.2596048691193573e-05,1.2596048691193573e-05,1.2596048691193573e-05
etth1,pretrained,na,FSS_pearson_h336_raw_corr,-0.030934374779462814,-0.030934374779462814,-0.030934374779462814,-0.030934374779462814
etth1,pretrained,na,FSS_pearson_h336_score,0.030934374779462814,0.030934374779462814,0.030934374779462814,0.030934374779462814
etth1,pretrained,na,FSS_pearson_h720_ci_high,0.042438358440995215,0.042438358440995215,0.042438358440995215,0.042438358440995215
etth1,pretrained,na,FSS_pearson_h720_ci_low,0.020066296774894,0.020066296774894,0.020066296774894,0.020066296774894
etth1,pretrained,na,FSS_pearson_h720_pvalue,1.1062617886636872e-05,1.1062617886636872e-05,1.1062617886636872e-05,1.1062617886636872e-05
etth1,pretrained,na,FSS_pearson_h720_raw_corr,-0.03113226592540741,-0.03113226592540741,-0.03113226592540741,-0.03113226592540741
etth1,pretrained,na,FSS_pearson_h720_score,0.03113226592540741,0.03113226592540741,0.03113226592540741,0.03113226592540741
etth1,pretrained,na,FSS_pearson_h96_ci_high,-0.05577153228223324,-0.05577153228223324,-0.05577153228223324,-0.05577153228223324
etth1,pretrained,na,FSS_pearson_h96_ci_low,-0.08685580678284167,-0.08685580678284167,-0.08685580678284167,-0.08685580678284167
etth1,pretrained,na,FSS_pearson_h96_pvalue,7.050696775902464e-24,7.050696775902464e-24,7.050696775902464e-24,7.050696775902464e-24
etth1,pretrained,na,FSS_pearson_h96_raw_corr,0.0713067352771759,0.0713067352771759,0.0713067352771759,0.0713067352771759
etth1,pretrained,na,FSS_pearson_h96_score,-0.0713067352771759,-0.0713067352771759,-0.0713067352771759,-0.0713067352771759
etth1,pretrained,na,FSS_pearson_havg_ci_high,0.036850538849830625,0.036850538849830625,0.036850538849830625,0.036850538849830625
etth1,pretrained,na,FSS_pearson_havg_ci_low,0.01626455541700125,0.01626455541700125,0.01626455541700125,0.01626455541700125
etth1,pretrained,na,FSS_pearson_havg_pvalue,0.00029699443257413805,0.00029699443257413805,0.00029699443257413805,0.00029699443257413805
etth1,pretrained,na,FSS_pearson_havg_raw_corr,-0.02562800422310829,-0.02562800422310829,-0.02562800422310829,-0.02562800422310829
etth1,pretrained,na,FSS_pearson_havg_score,0.02562800422310829,0.02562800422310829,0.02562800422310829,0.02562800422310829
etth1,pretrained,na,FSS_spearman_h192_ci_high,-0.010833010699758483,-0.010833010699758483,-0.010833010699758483,-0.010833010699758483
etth1,pretrained,na,FSS_spearman_h192_ci_low,-0.038797610445981436,-0.038797610445981436,-0.038797610445981436,-0.038797610445981436
etth1,pretrained,na,FSS_spearman_h192_pvalue,0.0004448355809272647,0.0004448355809272647,0.0004448355809272647,0.0004448355809272647
etth1,pretrained,na,FSS_spearman_h192_raw_corr,0.024875752001479175,0.024875752001479175,0.024875752001479175,0.024875752001479175
etth1,pretrained,na,FSS_spearman_h192_score,-0.024875752001479175,-0.024875752001479175,-0.024875752001479175,-0.024875752001479175
etth1,pretrained,na,FSS_spearman_h336_ci_high,0.0175798720397459,0.0175798720397459,0.0175798720397459,0.0175798720397459
etth1,pretrained,na,FSS_spearman_h336_ci_low,-0.009603190201841125,-0.009603190201841125,-0.009603190201841125,-0.009603190201841125
etth1,pretrained,na,FSS_spearman_h336_pvalue,0.6111582783398022,0.6111582783398022,0.6111582783398022,0.6111582783398022
etth1,pretrained,na,FSS_spearman_h336_raw_corr,-0.003602323179424874,-0.003602323179424874,-0.003602323179424874,-0.003602323179424874
etth1,pretrained,na,FSS_spearman_h336_score,0.003602323179424874,0.003602323179424874,0.003602323179424874,0.003602323179424874
etth1,pretrained,na,FSS_spearman_h720_ci_high,0.013846564046832655,0.013846564046832655,0.013846564046832655,0.013846564046832655
etth1,pretrained,na,FSS_spearman_h720_ci_low,-0.01297848528243958,-0.01297848528243958,-0.01297848528243958,-0.01297848528243958
etth1,pretrained,na,FSS_spearman_h720_pvalue,0.947174038638372,0.947174038638372,0.947174038638372,0.947174038638372
etth1,pretrained,na,FSS_spearman_h720_raw_corr,-0.00046941078260816596,-0.00046941078260816596,-0.00046941078260816596,-0.00046941078260816596
